FL_DATE,ABE,ABI,ABQ,ABR,ABY,ACK,ACT,ACV,ACY,ADK,ADQ,AEX,AGS,AKN,ALB,ALO,AMA,ANC,APN,ASE,ATL,ATW,AUS,AVL,AVP,AZO,BDL,BET,BFF,BFL,BGM,BGR,BHM,BIL,BIS,BJI,BLI,BMI,BNA,BOI,BOS,BPT,BQK,BQN,BRD,BRO,BRW,BTM,BTR,BTV,BUF,BUR,BWI,BZN,CAE,CAK,CDC,CDV,CHA,CHO,CHS,CID,CIU,CKB,CLE,CLL,CLT,CMH,CMI,CMX,COD,COS,COU,CPR,CRP,CRW,CSG,CVG,CWA,DAB,DAL,DAY,DBQ,DCA,DEN,DFW,DHN,DLG,DLH,DRO,DSM,DTW,DVL,EAU,ECP,EFD,EGE,EKO,ELM,ELP,ENV,ERI,ESC,EUG,EVV,EWN,EWR,EYW,FAI,FAR,FAT,FAY,FCA,FLG,FLL,FNT,FSD,FSM,FWA,GCC,GCK,GEG,GFK,GGG,GJT,GNV,GPT,GRB,GRI,GRK,GRR,GSO,GSP,GST,GTF,GTR,GUC,GUM,HDN,HIB,HLN,HNL,HOB,HOU,HPN,HRL,HSV,HYA,HYS,IAD,IAG,IAH,ICT,IDA,IFP,ILM,IMT,IND,INL,ISN,ISP,ITH,ITO,JAC,JAN,JAX,JFK,JLN,JMS,JNU,KOA,KTN,LAN,LAR,LAS,LAW,LAX,LBB,LBE,LCH,LEX,LFT,LGA,LGB,LIH,LIT,LNK,LRD,LSE,LWS,MAF,MBS,MCI,MCO,MDT,MDW,MEI,MEM,MFE,MFR,MGM,MHK,MHT,MIA,MKE,MKG,MLB,MLI,MLU,MMH,MOB,MOT,MQT,MRY,MSN,MSO,MSP,MSY,MTJ,MVY,MYR,OAJ,OAK,OGG,OKC,OMA,OME,ONT,ORD,ORF,ORH,OTH,OTZ,PAH,PBG,PBI,PDX,PGD,PHF,PHL,PHX,PIA,PIB,PIH,PIT,PLN,PNS,PPG,PSC,PSE,PSG,PSP,PVD,PWM,RAP,RDD,RDM,RDU,RHI,RIC,RKS,RNO,ROA,ROC,ROW,RST,RSW,SAF,SAN,SAT,SAV,SBA,SBN,SBP,SCC,SCE,SDF,SEA,SFO,SGF,SGU,SHV,SIT,SJC,SJT,SJU,SLC,SMF,SMX,SNA,SPI,SPN,SPS,SRQ,STL,STS,STT,STX,SUN,SUX,SWF,SYR,TKI,TLH,TOL,TPA,TRI,TTN,TUL,TUS,TVC,TWF,TXK,TYR,TYS,UST,VLD,VPS,WRG,WYS,XNA,YAK,YUM
2017-09-05,6.0,,58.0,2.0,,7.0,,3.0,10.0,,2.0,3.0,7.0,,28.0,2.0,9.0,53.0,1.0,13.0,980.0,9.0,146.0,12.0,6.0,6.0,59.0,3.0,,6.0,3.0,5.0,33.0,9.0,11.0,2.0,,6.0,157.0,45.0,364.0,,,6.0,2.0,4.0,3.0,2.0,19.0,10.0,52.0,76.0,284.0,16.0,12.0,13.0,2.0,2.0,10.0,5.0,37.0,22.0,2.0,,119.0,4.0,307.0,67.0,,2.0,3.0,29.0,3.0,2.0,7.0,5.0,1.0,60.0,2.0,5.0,200.0,16.0,,214.0,660.0,459.0,3.0,,8.0,2.0,23.0,360.0,1.0,2.0,12.0,,1.0,2.0,,30.0,,5.0,2.0,12.0,4.0,,348.0,3.0,8.0,8.0,24.0,4.0,10.0,2.0,218.0,12.0,12.0,2.0,17.0,3.0,,44.0,1.0,,8.0,2.0,7.0,10.0,2.0,3.0,30.0,19.0,19.0,,5.0,3.0,,1.0,2.0,2.0,5.0,122.0,2.0,150.0,20.0,7.0,12.0,1.0,2.0,118.0,,354.0,26.0,7.0,1.0,7.0,2.0,76.0,1.0,3.0,13.0,3.0,15.0,13.0,14.0,44.0,253.0,2.0,2.0,12.0,30.0,7.0,7.0,2.0,423.0,2.0,594.0,12.0,3.0,3.0,17.0,5.0,269.0,44.0,29.0,22.0,10.0,5.0,5.0,3.0,17.0,8.0,126.0,319.0,11.0,251.0,3.0,43.0,6.0,11.0,4.0,2.0,19.0,164.0,80.0,2.0,4.0,8.0,4.0,,11.0,4.0,3.0,7.0,26.0,9.0,387.0,125.0,2.0,2.0,25.0,2.0,152.0,59.0,40.0,58.0,2.0,62.0,817.0,40.0,2.0,1.0,2.0,2.0,3.0,49.0,188.0,,3.0,206.0,374.0,8.0,2.0,3.0,80.0,3.0,13.0,,10.0,2.0,2.0,15.0,41.0,23.0,12.0,3.0,12.0,105.0,2.0,46.0,2.0,47.0,2.0,25.0,1.0,9.0,46.0,3.0,240.0,92.0,24.0,16.0,15.0,9.0,2.0,5.0,27.0,401.0,525.0,8.0,8.0,12.0,3.0,142.0,3.0,52.0,300.0,136.0,,124.0,3.0,,,7.0,168.0,5.0,6.0,2.0,5.0,,4.0,18.0,,6.0,1.0,161.0,4.0,6.0,36.0,35.0,11.0,3.0,,,18.0,,,9.0,2.0,1.0,15.0,2.0,3.0
2017-09-06,7.0,,57.0,2.0,,3.0,,4.0,10.0,1.0,2.0,2.0,7.0,,25.0,2.0,8.0,50.0,2.0,10.0,937.0,7.0,139.0,11.0,6.0,6.0,58.0,3.0,,6.0,3.0,2.0,32.0,9.0,6.0,2.0,,6.0,152.0,47.0,343.0,,,2.0,2.0,2.0,2.0,2.0,18.0,9.0,41.0,75.0,277.0,14.0,9.0,13.0,2.0,2.0,8.0,4.0,38.0,17.0,2.0,,110.0,3.0,302.0,63.0,,2.0,3.0,27.0,3.0,2.0,5.0,5.0,1.0,59.0,2.0,4.0,200.0,17.0,,201.0,631.0,427.0,3.0,,8.0,1.0,23.0,338.0,2.0,2.0,12.0,,1.0,2.0,,27.0,,5.0,2.0,11.0,3.0,,299.0,3.0,9.0,7.0,23.0,4.0,8.0,3.0,211.0,12.0,12.0,2.0,15.0,3.0,,46.0,1.0,,7.0,2.0,6.0,10.0,2.0,2.0,25.0,14.0,16.0,,5.0,3.0,,1.0,2.0,2.0,5.0,123.0,1.0,150.0,18.0,8.0,11.0,1.0,2.0,101.0,2.0,284.0,23.0,7.0,1.0,7.0,2.0,71.0,1.0,5.0,13.0,3.0,15.0,10.0,12.0,44.0,237.0,,3.0,12.0,30.0,7.0,6.0,2.0,420.0,2.0,565.0,12.0,3.0,3.0,15.0,7.0,255.0,45.0,29.0,22.0,6.0,4.0,5.0,3.0,15.0,6.0,121.0,303.0,9.0,250.0,3.0,41.0,6.0,11.0,3.0,2.0,20.0,153.0,73.0,2.0,3.0,10.0,4.0,,10.0,4.0,3.0,7.0,23.0,9.0,369.0,118.0,1.0,1.0,25.0,,151.0,61.0,42.0,59.0,2.0,62.0,743.0,34.0,2.0,2.0,2.0,2.0,,49.0,184.0,,3.0,197.0,368.0,7.0,2.0,3.0,80.0,3.0,12.0,,10.0,1.0,2.0,16.0,37.0,16.0,11.0,3.0,12.0,99.0,2.0,45.0,2.0,43.0,2.0,20.0,1.0,8.0,44.0,3.0,233.0,80.0,22.0,16.0,15.0,9.0,2.0,5.0,28.0,399.0,483.0,9.0,8.0,12.0,3.0,141.0,3.0,47.0,301.0,134.0,,123.0,3.0,,,7.0,160.0,5.0,6.0,2.0,4.0,,4.0,16.0,,6.0,1.0,157.0,4.0,6.0,35.0,37.0,10.0,3.0,,,17.0,,,8.0,2.0,1.0,15.0,2.0,2.0
2017-09-07,6.0,,57.0,2.0,,3.0,,4.0,8.0,,2.0,2.0,7.0,,26.0,2.0,8.0,50.0,2.0,9.0,952.0,6.0,144.0,12.0,7.0,7.0,62.0,3.0,,7.0,3.0,2.0,34.0,9.0,7.0,2.0,,6.0,157.0,47.0,357.0,,,4.0,2.0,3.0,2.0,2.0,16.0,10.0,46.0,76.0,286.0,15.0,9.0,10.0,2.0,2.0,7.0,4.0,39.0,19.0,2.0,,116.0,3.0,333.0,67.0,,2.0,3.0,27.0,3.0,2.0,8.0,3.0,1.0,57.0,2.0,5.0,200.0,16.0,,206.0,642.0,511.0,3.0,,8.0,1.0,23.0,340.0,2.0,2.0,12.0,,1.0,2.0,,28.0,,5.0,2.0,12.0,4.0,,305.0,3.0,10.0,9.0,23.0,4.0,7.0,4.0,213.0,11.0,11.0,2.0,16.0,3.0,,46.0,1.0,,6.0,2.0,6.0,10.0,2.0,3.0,27.0,16.0,16.0,,4.0,3.0,,1.0,2.0,2.0,5.0,125.0,1.0,150.0,19.0,7.0,11.0,1.0,2.0,103.0,,303.0,23.0,7.0,1.0,7.0,2.0,69.0,2.0,5.0,13.0,3.0,17.0,10.0,12.0,44.0,255.0,,3.0,12.0,32.0,7.0,7.0,2.0,433.0,3.0,582.0,11.0,3.0,3.0,14.0,5.0,258.0,45.0,30.0,24.0,7.0,5.0,5.0,2.0,15.0,7.0,127.0,306.0,12.0,251.0,3.0,42.0,5.0,11.0,3.0,3.0,20.0,162.0,77.0,2.0,3.0,8.0,4.0,,10.0,4.0,3.0,6.0,27.0,8.0,372.0,126.0,,1.0,24.0,,153.0,62.0,41.0,59.0,2.0,64.0,787.0,34.0,2.0,1.0,2.0,2.0,,52.0,190.0,,3.0,199.0,412.0,8.0,2.0,3.0,80.0,3.0,12.0,,10.0,1.0,2.0,18.0,39.0,20.0,11.0,3.0,12.0,102.0,2.0,48.0,2.0,44.0,3.0,23.0,1.0,9.0,46.0,4.0,241.0,94.0,22.0,16.0,16.0,9.0,2.0,5.0,26.0,406.0,503.0,9.0,8.0,13.0,3.0,146.0,3.0,49.0,301.0,136.0,,124.0,3.0,,,7.0,158.0,5.0,8.0,2.0,3.0,,4.0,20.0,,6.0,1.0,162.0,4.0,6.0,38.0,38.0,10.0,3.0,,,18.0,,,10.0,2.0,2.0,16.0,2.0,4.0
2017-09-08,8.0,,60.0,2.0,,6.0,,4.0,8.0,,2.0,2.0,7.0,,26.0,2.0,8.0,51.0,2.0,10.0,955.0,6.0,153.0,12.0,7.0,7.0,61.0,3.0,,7.0,3.0,2.0,34.0,9.0,6.0,2.0,,6.0,157.0,47.0,364.0,,,3.0,2.0,3.0,3.0,2.0,16.0,10.0,45.0,75.0,285.0,14.0,10.0,13.0,2.0,2.0,7.0,5.0,40.0,18.0,2.0,,114.0,3.0,334.0,67.0,,2.0,2.0,26.0,3.0,2.0,8.0,3.0,1.0,59.0,2.0,5.0,199.0,17.0,,209.0,629.0,510.0,3.0,,8.0,2.0,25.0,342.0,2.0,2.0,12.0,,1.0,2.0,,28.0,,5.0,2.0,12.0,4.0,,305.0,3.0,9.0,9.0,23.0,4.0,8.0,4.0,217.0,12.0,13.0,2.0,16.0,3.0,,44.0,2.0,,6.0,2.0,6.0,10.0,2.0,2.0,26.0,15.0,16.0,,5.0,3.0,,1.0,2.0,2.0,5.0,132.0,1.0,149.0,18.0,7.0,11.0,1.0,2.0,108.0,2.0,315.0,22.0,7.0,1.0,7.0,2.0,70.0,2.0,5.0,12.0,3.0,18.0,10.0,12.0,45.0,253.0,,3.0,12.0,35.0,7.0,7.0,2.0,438.0,3.0,580.0,11.0,3.0,2.0,13.0,6.0,260.0,45.0,33.0,24.0,7.0,6.0,5.0,2.0,15.0,7.0,127.0,313.0,12.0,248.0,3.0,43.0,6.0,11.0,3.0,3.0,21.0,161.0,74.0,2.0,3.0,9.0,4.0,,10.0,4.0,3.0,7.0,26.0,9.0,377.0,126.0,,2.0,23.0,,151.0,63.0,42.0,59.0,2.0,62.0,789.0,36.0,2.0,1.0,2.0,2.0,,47.0,188.0,,3.0,201.0,408.0,7.0,2.0,3.0,79.0,3.0,12.0,1.0,10.0,2.0,2.0,17.0,39.0,19.0,10.0,3.0,12.0,99.0,2.0,47.0,2.0,44.0,2.0,23.0,1.0,9.0,44.0,4.0,238.0,89.0,20.0,16.0,16.0,9.0,2.0,5.0,28.0,406.0,504.0,9.0,8.0,13.0,3.0,146.0,3.0,51.0,301.0,134.0,,125.0,3.0,,,7.0,159.0,5.0,7.0,2.0,3.0,,4.0,20.0,,6.0,1.0,163.0,4.0,6.0,39.0,38.0,9.0,3.0,,,18.0,,,10.0,2.0,2.0,13.0,2.0,4.0
2017-09-09,6.0,,47.0,2.0,,4.0,,4.0,8.0,,1.0,2.0,5.0,,22.0,1.0,7.0,50.0,2.0,10.0,722.0,5.0,114.0,9.0,4.0,4.0,53.0,2.0,,5.0,2.0,3.0,20.0,7.0,8.0,2.0,,4.0,114.0,41.0,257.0,,,5.0,1.0,2.0,3.0,1.0,13.0,11.0,35.0,48.0,240.0,12.0,6.0,12.0,1.0,2.0,6.0,6.0,35.0,10.0,1.0,,78.0,3.0,264.0,45.0,,2.0,4.0,25.0,3.0,1.0,6.0,2.0,,40.0,1.0,5.0,155.0,12.0,,156.0,513.0,438.0,2.0,,6.0,1.0,15.0,244.0,1.0,1.0,13.0,,1.0,1.0,,21.0,,3.0,1.0,9.0,2.0,,237.0,4.0,7.0,5.0,21.0,1.0,5.0,2.0,214.0,9.0,12.0,2.0,12.0,2.0,,36.0,1.0,,4.0,2.0,4.0,7.0,2.0,2.0,20.0,11.0,14.0,,3.0,2.0,,1.0,2.0,1.0,4.0,131.0,1.0,123.0,16.0,6.0,8.0,,1.0,79.0,1.0,266.0,16.0,5.0,1.0,5.0,1.0,52.0,2.0,3.0,12.0,2.0,18.0,13.0,9.0,36.0,219.0,,2.0,10.0,36.0,6.0,3.0,1.0,377.0,3.0,487.0,9.0,3.0,1.0,4.0,4.0,157.0,45.0,35.0,15.0,5.0,4.0,4.0,2.0,10.0,6.0,91.0,320.0,7.0,203.0,3.0,31.0,5.0,11.0,2.0,3.0,14.0,162.0,46.0,1.0,2.0,7.0,3.0,,7.0,3.0,2.0,5.0,17.0,4.0,251.0,99.0,,1.0,22.0,,111.0,68.0,27.0,40.0,2.0,46.0,605.0,29.0,2.0,1.0,2.0,1.0,1.0,41.0,155.0,,2.0,174.0,314.0,7.0,2.0,2.0,68.0,2.0,12.0,,7.0,2.0,2.0,16.0,31.0,17.0,7.0,2.0,11.0,76.0,2.0,33.0,1.0,37.0,1.0,14.0,1.0,7.0,48.0,4.0,204.0,70.0,20.0,14.0,9.0,7.0,2.0,3.0,20.0,349.0,399.0,8.0,7.0,8.0,3.0,102.0,3.0,59.0,230.0,106.0,,88.0,2.0,,,5.0,118.0,5.0,12.0,2.0,4.0,,3.0,15.0,,4.0,,140.0,4.0,6.0,29.0,32.0,7.0,2.0,,,15.0,,,10.0,2.0,2.0,9.0,2.0,3.0
2017-09-10,6.0,,60.0,2.0,,6.0,,4.0,8.0,1.0,2.0,2.0,7.0,,25.0,2.0,9.0,52.0,1.0,11.0,985.0,8.0,148.0,12.0,6.0,5.0,60.0,2.0,,6.0,3.0,3.0,35.0,10.0,8.0,2.0,,5.0,155.0,48.0,354.0,,,5.0,1.0,4.0,2.0,2.0,17.0,8.0,45.0,67.0,274.0,18.0,10.0,14.0,1.0,2.0,9.0,4.0,42.0,17.0,2.0,,103.0,4.0,306.0,63.0,,2.0,5.0,27.0,3.0,2.0,7.0,3.0,1.0,55.0,2.0,5.0,193.0,18.0,,202.0,658.0,473.0,4.0,,9.0,2.0,24.0,364.0,2.0,2.0,12.0,,1.0,2.0,,27.0,,5.0,1.0,12.0,3.0,,306.0,4.0,9.0,8.0,24.0,3.0,7.0,4.0,223.0,10.0,13.0,2.0,15.0,3.0,,45.0,2.0,,6.0,,6.0,12.0,2.0,4.0,28.0,18.0,21.0,,6.0,3.0,,1.0,2.0,1.0,5.0,131.0,2.0,139.0,17.0,6.0,11.0,1.0,1.0,100.0,,340.0,23.0,7.0,1.0,7.0,2.0,72.0,2.0,5.0,12.0,3.0,17.0,14.0,12.0,43.0,263.0,,3.0,11.0,33.0,7.0,7.0,1.0,440.0,3.0,601.0,10.0,3.0,2.0,13.0,5.0,247.0,47.0,31.0,24.0,7.0,5.0,5.0,3.0,14.0,9.0,124.0,327.0,10.0,243.0,3.0,42.0,5.0,10.0,3.0,3.0,20.0,169.0,72.0,2.0,4.0,8.0,3.0,,11.0,4.0,3.0,7.0,25.0,8.0,393.0,126.0,1.0,2.0,25.0,1.0,143.0,65.0,39.0,60.0,2.0,59.0,781.0,37.0,2.0,2.0,2.0,2.0,,52.0,194.0,,3.0,202.0,393.0,8.0,2.0,2.0,81.0,3.0,12.0,,10.0,2.0,2.0,18.0,36.0,17.0,11.0,3.0,12.0,102.0,2.0,45.0,2.0,46.0,1.0,21.0,1.0,9.0,47.0,4.0,237.0,89.0,23.0,15.0,19.0,9.0,2.0,6.0,27.0,410.0,503.0,9.0,8.0,14.0,2.0,144.0,3.0,54.0,314.0,131.0,,116.0,3.0,,,6.0,151.0,5.0,9.0,2.0,3.0,,4.0,20.0,,5.0,1.0,167.0,3.0,6.0,38.0,40.0,10.0,3.0,,,19.0,,,11.0,2.0,2.0,14.0,2.0,3.0
2017-09-11,7.0,,60.0,2.0,,3.0,,4.0,8.0,,2.0,3.0,7.0,,27.0,2.0,9.0,50.0,2.0,11.0,1049.0,9.0,159.0,12.0,8.0,8.0,65.0,3.0,,7.0,3.0,3.0,38.0,10.0,8.0,2.0,,6.0,169.0,47.0,378.0,,,5.0,2.0,4.0,3.0,2.0,20.0,11.0,49.0,77.0,294.0,14.0,12.0,17.0,2.0,2.0,10.0,6.0,40.0,18.0,2.0,,118.0,4.0,339.0,69.0,,2.0,3.0,28.0,3.0,2.0,7.0,3.0,1.0,68.0,2.0,6.0,200.0,17.0,,214.0,673.0,517.0,4.0,,9.0,3.0,28.0,395.0,2.0,2.0,12.0,,1.0,2.0,,31.0,,5.0,2.0,12.0,4.0,,330.0,4.0,9.0,10.0,24.0,4.0,7.0,4.0,226.0,12.0,14.0,2.0,17.0,3.0,,47.0,3.0,,7.0,2.0,7.0,14.0,2.0,4.0,29.0,19.0,20.0,,5.0,3.0,,1.0,2.0,2.0,5.0,127.0,2.0,151.0,21.0,7.0,13.0,1.0,2.0,108.0,2.0,358.0,24.0,7.0,1.0,7.0,2.0,76.0,2.0,5.0,13.0,3.0,16.0,10.0,14.0,45.0,263.0,,3.0,11.0,33.0,7.0,7.0,2.0,442.0,3.0,617.0,11.0,3.0,3.0,15.0,7.0,289.0,45.0,31.0,25.0,8.0,6.0,5.0,3.0,17.0,8.0,133.0,320.0,13.0,253.0,3.0,45.0,6.0,11.0,4.0,3.0,19.0,171.0,82.0,2.0,4.0,8.0,4.0,,12.0,4.0,3.0,7.0,30.0,9.0,417.0,133.0,1.0,1.0,23.0,1.0,153.0,62.0,42.0,63.0,2.0,64.0,820.0,39.0,2.0,1.0,2.0,2.0,,53.0,196.0,,3.0,207.0,416.0,9.0,2.0,3.0,85.0,2.0,12.0,1.0,10.0,2.0,2.0,18.0,39.0,20.0,11.0,3.0,12.0,107.0,2.0,51.0,2.0,45.0,2.0,25.0,1.0,9.0,46.0,4.0,245.0,95.0,24.0,16.0,17.0,9.0,2.0,5.0,31.0,421.0,532.0,9.0,8.0,15.0,3.0,152.0,3.0,50.0,324.0,141.0,,130.0,3.0,,,7.0,169.0,5.0,7.0,2.0,3.0,,4.0,20.0,,6.0,1.0,169.0,4.0,6.0,41.0,40.0,9.0,3.0,,,20.0,,,11.0,2.0,2.0,16.0,2.0,4.0
2017-09-12,7.0,,59.0,2.0,,3.0,,4.0,6.0,,2.0,2.0,7.0,,26.0,2.0,9.0,49.0,1.0,11.0,1005.0,9.0,149.0,13.0,8.0,7.0,61.0,3.0,,6.0,3.0,3.0,36.0,10.0,9.0,2.0,,6.0,161.0,47.0,355.0,,,5.0,2.0,4.0,3.0,2.0,18.0,11.0,45.0,77.0,285.0,15.0,12.0,14.0,2.0,2.0,10.0,5.0,36.0,20.0,2.0,,115.0,4.0,301.0,66.0,,2.0,3.0,25.0,3.0,2.0,8.0,3.0,1.0,60.0,2.0,5.0,200.0,17.0,,207.0,642.0,498.0,4.0,,9.0,2.0,28.0,387.0,1.0,2.0,12.0,,1.0,2.0,,29.0,,5.0,2.0,12.0,5.0,,320.0,3.0,9.0,10.0,24.0,4.0,7.0,2.0,205.0,12.0,12.0,2.0,17.0,3.0,,47.0,3.0,,8.0,2.0,6.0,10.0,2.0,3.0,27.0,20.0,18.0,,5.0,3.0,,1.0,2.0,2.0,5.0,122.0,1.0,150.0,20.0,7.0,11.0,,2.0,105.0,,323.0,23.0,7.0,1.0,7.0,2.0,77.0,1.0,5.0,13.0,3.0,16.0,10.0,13.0,45.0,243.0,,2.0,11.0,29.0,7.0,6.0,2.0,425.0,3.0,588.0,11.0,,3.0,14.0,6.0,273.0,45.0,28.0,24.0,8.0,6.0,5.0,3.0,15.0,8.0,129.0,296.0,11.0,252.0,3.0,42.0,6.0,11.0,4.0,3.0,20.0,155.0,79.0,2.0,4.0,8.0,4.0,,11.0,4.0,3.0,7.0,29.0,7.0,397.0,123.0,1.0,1.0,15.0,2.0,152.0,59.0,41.0,61.0,2.0,63.0,780.0,37.0,2.0,1.0,2.0,2.0,1.0,51.0,185.0,,3.0,197.0,368.0,8.0,2.0,3.0,80.0,3.0,11.0,,10.0,2.0,2.0,16.0,38.0,19.0,11.0,3.0,11.0,106.0,2.0,50.0,2.0,43.0,2.0,23.0,1.0,9.0,47.0,4.0,237.0,94.0,23.0,16.0,17.0,9.0,2.0,5.0,30.0,395.0,514.0,9.0,8.0,14.0,3.0,141.0,3.0,45.0,314.0,136.0,,127.0,3.0,,,7.0,169.0,5.0,6.0,2.0,5.0,,4.0,19.0,,6.0,1.0,162.0,4.0,6.0,38.0,39.0,9.0,4.0,,,18.0,,,10.0,2.0,1.0,16.0,2.0,3.0
2017-09-13,9.0,,59.0,2.0,,3.0,,4.0,6.0,1.0,2.0,2.0,7.0,,27.0,2.0,9.0,47.0,2.0,10.0,1012.0,8.0,153.0,12.0,8.0,7.0,60.0,3.0,,7.0,3.0,3.0,36.0,10.0,7.0,2.0,,6.0,164.0,48.0,356.0,,,3.0,2.0,4.0,2.0,2.0,18.0,10.0,45.0,77.0,287.0,14.0,12.0,11.0,2.0,2.0,10.0,5.0,37.0,18.0,2.0,,112.0,4.0,332.0,69.0,,2.0,3.0,26.0,3.0,2.0,8.0,3.0,1.0,64.0,2.0,5.0,200.0,19.0,,209.0,647.0,502.0,4.0,,9.0,3.0,28.0,385.0,2.0,2.0,12.0,,1.0,2.0,,28.0,,5.0,2.0,12.0,5.0,,326.0,3.0,10.0,10.0,24.0,4.0,7.0,4.0,209.0,12.0,13.0,2.0,17.0,3.0,,47.0,3.0,,7.0,2.0,6.0,11.0,2.0,3.0,27.0,18.0,20.0,,5.0,3.0,,1.0,2.0,2.0,5.0,123.0,1.0,150.0,20.0,7.0,11.0,,2.0,105.0,,327.0,24.0,7.0,1.0,7.0,2.0,77.0,1.0,5.0,13.0,3.0,15.0,9.0,13.0,45.0,249.0,,3.0,11.0,30.0,7.0,7.0,2.0,435.0,3.0,591.0,11.0,,3.0,15.0,6.0,276.0,45.0,29.0,24.0,7.0,6.0,5.0,3.0,15.0,8.0,130.0,305.0,12.0,253.0,3.0,44.0,6.0,11.0,4.0,3.0,20.0,158.0,80.0,2.0,4.0,8.0,4.0,,11.0,4.0,3.0,7.0,29.0,8.0,404.0,126.0,1.0,1.0,15.0,1.0,153.0,62.0,42.0,61.0,2.0,64.0,789.0,39.0,2.0,2.0,2.0,2.0,,51.0,187.0,,3.0,204.0,403.0,8.0,2.0,3.0,80.0,3.0,12.0,,10.0,1.0,2.0,18.0,38.0,19.0,10.0,3.0,12.0,106.0,2.0,50.0,2.0,43.0,2.0,23.0,1.0,9.0,46.0,4.0,238.0,92.0,23.0,16.0,17.0,9.0,2.0,5.0,29.0,412.0,521.0,9.0,8.0,14.0,3.0,148.0,3.0,45.0,321.0,139.0,,128.0,3.0,,,7.0,167.0,5.0,6.0,2.0,3.0,,4.0,19.0,,6.0,1.0,168.0,4.0,6.0,39.0,40.0,10.0,3.0,,,19.0,,,10.0,2.0,1.0,16.0,2.0,3.0
2017-09-14,9.0,,60.0,2.0,,3.0,,4.0,8.0,,2.0,3.0,7.0,,27.0,2.0,9.0,48.0,2.0,10.0,1049.0,8.0,156.0,12.0,8.0,8.0,65.0,3.0,,7.0,3.0,3.0,38.0,10.0,10.0,2.0,,6.0,168.0,48.0,380.0,,,4.0,2.0,4.0,2.0,2.0,18.0,11.0,49.0,77.0,294.0,15.0,12.0,14.0,2.0,2.0,10.0,4.0,39.0,20.0,2.0,,121.0,4.0,337.0,69.0,,2.0,3.0,28.0,3.0,2.0,8.0,3.0,1.0,65.0,2.0,6.0,200.0,18.0,,212.0,672.0,516.0,4.0,,9.0,3.0,27.0,394.0,2.0,2.0,12.0,,1.0,2.0,,31.0,,5.0,2.0,12.0,4.0,,329.0,4.0,10.0,12.0,24.0,4.0,7.0,4.0,222.0,12.0,12.0,2.0,17.0,3.0,,47.0,3.0,,6.0,2.0,7.0,12.0,2.0,4.0,29.0,20.0,21.0,,5.0,3.0,,1.0,2.0,2.0,6.0,126.0,2.0,151.0,21.0,7.0,13.0,1.0,2.0,108.0,,364.0,25.0,7.0,1.0,7.0,2.0,78.0,2.0,5.0,13.0,3.0,17.0,10.0,14.0,45.0,266.0,,3.0,11.0,32.0,7.0,7.0,2.0,444.0,3.0,620.0,11.0,,3.0,14.0,8.0,288.0,45.0,30.0,25.0,8.0,6.0,5.0,3.0,16.0,8.0,133.0,318.0,12.0,252.0,3.0,44.0,6.0,11.0,4.0,3.0,20.0,171.0,83.0,2.0,4.0,8.0,4.0,,12.0,4.0,3.0,7.0,30.0,8.0,420.0,134.0,,1.0,24.0,1.0,154.0,63.0,43.0,61.0,2.0,64.0,816.0,39.0,2.0,1.0,2.0,2.0,,54.0,197.0,,3.0,207.0,420.0,8.0,2.0,3.0,88.0,3.0,12.0,,10.0,1.0,2.0,18.0,39.0,19.0,10.0,3.0,12.0,108.0,2.0,51.0,2.0,46.0,1.0,25.0,1.0,9.0,49.0,4.0,247.0,98.0,24.0,16.0,17.0,9.0,2.0,5.0,30.0,423.0,534.0,9.0,8.0,15.0,3.0,151.0,3.0,45.0,325.0,140.0,,130.0,3.0,,,7.0,169.0,5.0,8.0,2.0,3.0,,4.0,20.0,,6.0,1.0,168.0,4.0,6.0,41.0,40.0,9.0,3.0,,,19.0,,,11.0,2.0,2.0,16.0,2.0,4.0
